Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Ghana,GHA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.44303797,36.4516129,28.47011145,27.45454545,23.86731392,26.73942701,19.63109354,19.94680851,20.82352941,20.33983008,22.70916335,20.24,15.20426288,16.39531562,21.80257511,18.43649442,16.04351823,11.54707516,9.687410655,11.16150521,9.154765238,5.323162504,2.982036067,5.988980537,10.77058408,13.58935193,20.13559044,26.18552279,24.06211591,24.34325374,25.85028772,25.52480321,28.76764037,36.41520105,36.76251681,32.92664835,40.09276196,52.99154704,46.72819149,49.62676508,67.24617254,64.81283769,54.87299128,56.60810306,60.36700923,61.72229716,39.86286375,40.82923168,44.48476831,42.30287255,45.90109781,49.3588453,52.80881695,35.31853851,35.60465979,42.68956631,36.6837607,36.67149013,34.50362246,39.37520241,35.05007823,32.65271144,35.69041647
Gibraltar,GIB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,28.07241816,30.70374995,31.07455541,29.78596813,33.44178322,30.58558407,26.07327938,28.08384516,25.86251046,24.52537391,24.34507264,22.85398222,26.9239715,26.03353031,28.95784597,30.018247,28.97042449,25.18539567,25.8162429,35.11107283,45.56199246,47.57008061,42.54378614,47.29956289,43.20536258,53.35243189,53.53693264,53.95582379,50.08345339,50.94585499,82.46795119,56.59133532,48.77701601,43.37326389,68.36289511,62.81325955,63.80746759
"Gambia, The",GMB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,43.57732742,47.18984831,50.99335277,51.09171095,40.90885727,37.18131004,40.75574324,42.38109375,43.71549725,43.61459784,46.35488732,47.51711747,59.88797433,63.25521305,63.59847279,66.75703113,59.63816024,62.48225098,64.78919132,53.91661642,56.09831985,59.28690415,58.45328265,65.27742022,71.58267909,34.66402724,36.85037698,36.43790648,28.67646094,35.50114899,29.15572278,25.38529555,28.56538762,28.01593644,30.56114557,25.10846505,32.48556634,37.76500659,29.33951669,30.11543262,29.33975624,26.26088701,24.61389928,26.0312869,26.34470015,25.78029758,27.85899088,26.482755,36.42103533,33.34117199,30.10989187,36.52959988,41.38268255,34.4282546,37.87857314,35.62095215,30.76805601
Guinea-Bissau,GNB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,30.18866179,34.31195437,35.63015886,40.72648244,39.24842729,25.94671356,27.93533926,32.60217722,36.05310886,41.52645047,41.84189444,35.71855927,41.28519523,32.25372335,51.28141456,57.709533,31.83510513,38.95615094,51.16819428,46.18951631,37.03451335,37.79112279,50.11188577,32.71686422,34.30937124,35.14326329,31.83576744,39.88313465,35.8428445,42.81647089,33.1174935,26.82298343,23.35127899,24.59180791,26.38522046,25.16865041,27.60053188,33.9507886,32.7914364,35.22253799,35.22432161,30.94700051,25.6977795,25.82319957,31.38561405,32.23849284,31.30411011,33.0730443,30.74202053,35.08463592,29.24879649,,
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.60708868,36.20713192,45.46249589,39.46365642,47.86986717,58.9097918,39.28203398,44.77043065,39.23996826,38.41591007,42.21958535,41.18790078,43.56515304,44.0311469,43.74804288,37.08243479,35.94251706,35.7242488
Greece,GRC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.56990184,14.12113036,14.75848566,15.2725669,16.71815632,17.01907716,15.62064636,15.2281928,15.64925971,15.59885635,15.22699834,15.16236603,16.18776183,20.09286169,21.26118655,21.18132017,20.83001955,20.68136482,19.48386616,20.3584322,25.26174183,25.75086864,24.64242831,24.69940507,24.09752733,24.25417754,24.95752186,24.19427941,23.29865561,24.83810412,25.34971832,24.39314726,23.94375441,22.97813173,21.71751277,22.68259746,23.20927614,23.05196349,25.97169702,28.12151933,34.69729639,33.35122477,30.23614156,29.64547092,29.19032675,29.58863376,31.67622983,35.00410429,35.9681465,28.76165978,29.39918357,31.34418993,33.31870533,32.66929458,34.04072941,33.15053123,32.73174172,36.54485631,41.15712046,41.77515933,39.77622414,48.71412578,58.85997439
Grenada,GRD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50139259,48.86570746,58.64726722,51.89074051,58.76478897,70.39409138,55.02624827,76.41639437,92.55001006,63.46641088,58.21081601,48.61576077,45.52153588,45.07262521,43.51502212,45.32211172,51.14805106,46.74817911,49.71613113,
Guatemala,GTM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.53622217,13.49493949,13.42252536,15.93284764,18.08944793,19.61093733,19.13424894,19.51152391,18.41664079,17.43033796,17.77836134,18.69709794,18.53614429,20.2047322,25.66503323,23.53328396,27.58344088,26.25672927,27.26254481,25.85112781,24.91908564,23.60150949,18.68762138,14.55248444,15.15100301,12.98401607,14.59211949,22.29405505,21.93623865,22.47409728,24.84196453,21.56765026,27.29625964,26.07589705,24.85094775,25.43038631,22.58283566,23.59584313,26.25213334,27.35558273,28.95055351,42.00548489,40.37853473,40.82123947,42.79546265,41.64879809,42.57209031,43.02084671,40.0543846,33.67286049,36.89972824,37.97934526,36.6923267,34.68706536,33.33891636,30.06354563,27.61964822,27.5743741,28.84235554,27.9047666,24.79851495,31.77942773,35.65441758
Guam,GUM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61343547,46.34351359,46.13595244,43.74554949,49.05615857,56.60677735,57.38514384,54.66031483,54.940392,59.16934189,57.68281102,60.02963512,59.51871658,53.26780479,51.44890696,50.29103609,53.78137384,55.79641847,57.47536527,59.88894333,
Guyana,GUY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.95681974,52.98179535,44.88330341,46.13342184,53.51901767,57.65517241,60.15946502,59.79308723,55.1468988,55.43521861,57.00149365,54.68888495,58.76856332,68.88957816,66.41877029,74.90526316,91.004313,78.76767138,63.09852489,69.2255486,93.64058355,92.31059438,70.08298755,64.57765668,51.35898669,61.88205128,53.21198402,90.76258444,67.93137187,73.53340505,79.85956003,120.2945606,149.2246626,131.0468463,117.115868,112.116602,108.7162232,109.4766061,107.9096766,104.5508431,110.6873973,106.7027174,104.4218929,99.48579368,105.1626137,109.7278887,,,,,,,,,,,,,,,,,
High income,HIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,12.94471246,12.96504429,13.29172852,14.92972568,18.49349289,17.07758043,17.90842069,18.13800246,17.67794995,19.51030862,20.90684965,20.21018832,19.48873012,18.67770866,19.10918914,18.45303447,17.27246021,17.73256822,18.07497731,18.81018283,19.3016154,18.70274956,18.56868314,17.7890853,18.5473184,19.84402846,20.55797964,21.41204593,21.47877668,21.52111728,23.36083702,22.77532302,22.59511146,23.24977043,24.93902921,26.40175694,28.31743435,29.48228371,31.07791179,26.22526117,28.90482645,31.22448731,30.98953647,31.21573177,31.39245048,30.02822929,29.02982851,30.18827359,31.00162202,30.44218703,28.16976319,30.72406986,33.81584012
"Hong Kong SAR, China",HKG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,90.63715627,86.65822493,80.19564592,80.58546433,72.26402924,79.44265509,75.97415186,84.83033932,86.14498122,85.48428979,85.1542296,76.44429268,79.10808914,81.84165961,77.80757829,78.76211286,76.82850281,84.57018955,88.33890905,89.26186647,92.05141205,84.30448203,92.26209379,95.95445662,93.88051545,95.60190313,102.3568154,111.2071851,106.8663593,108.73116,112.5327813,117.4663313,113.6114542,118.1354027,130.6896478,123.1692519,118.3988149,110.2985764,107.5537386,121.6225633,118.0792829,123.9196942,141.6786759,159.0651574,165.2362928,174.0234982,175.7370562,183.2416294,170.2624989,199.4479636,209.0022901,214.7189649,221.0099588,212.8854582,193.5083476,184.7221029,187.8932671,188.5532665,176.092206,174.3752226,198.4697077,189.9297953
Honduras,HND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.0299419,21.92588433,22.07607995,24.71964895,24.74835886,26.81608179,30.07546141,30.54673132,31.61719233,30.86826116,34.10788382,30.50615595,28.20672654,33.09589222,44.07926535,39.6797153,38.1676572,39.26325664,39.87025345,41.74248932,45.24859914,41.75006526,30.32094492,31.9129683,34.34835477,32.70950541,30.1550607,27.51654068,30.90309458,35.78033624,39.29201376,40.79774237,42.8478473,47.5773545,55.80432557,54.01375472,60.69144296,61.84571151,64.2539104,67.19714566,66.41998159,64.56137151,65.2668724,68.15424968,77.03877529,77.4839263,77.07719305,81.56162338,84.42367851,57.3747552,63.68293204,70.95921592,70.28541699,68.36455893,65.41244255,62.0976479,57.10161217,58.71925624,62.09634565,58.10907704,50.52482903,62.77408866,69.15638428
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,21.80868678,22.30971431,21.7720039,22.7196254,23.56806224,23.16445342,23.68086414,27.6416057,28.73932139,27.55835522,27.8817964,29.25345053,30.97623569,32.45485042,32.28248386,30.36525936,27.75638131,27.08756342,27.92138226,25.72849679,26.2195611,23.5746793,22.87605554,21.75247504,22.11024107,26.45390039,25.11690993,29.69495845,30.21797119,30.44084526,29.8337095,30.67245377,30.32682366,28.92120416,29.5467293,29.95583794,30.88515325,32.10212609,33.96306386,33.59748778,35.49238985,36.48517798,32.54768577,34.52481754,36.29011188,36.96092683,35.75247118,34.53696654,33.69896994,31.08984921,30.15755446,32.63374391,31.66913491,28.46237191,30.910262,33.58521842
Croatia,HRV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.48835866,36.75222643,43.84549525,35.85480754,36.1362647,39.52286855,42.3146042,45.26899885,45.88295161,45.06236549,45.07710559,45.9548982,45.77369048,46.07155032,37.73953861,37.24213091,39.82759063,40.43939614,41.69747657,42.99028603,45.34742768,45.63733048,48.41452143,50.1084812,50.88937757,48.42612271,52.47391748,65.35149943
Haiti,HTI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47622695,27.5477134,34.50467072,29.4960447,24.96617704,37.9069165,24.71291342,28.7142552,28.89574892,26.4415065,26.62031525,29.69936755,19.79554164,20.5441579,18.65524898,27.92490792,25.40595759,26.35779522,28.03590234,25.83885966,27.35364808,24.18038401,36.15123597,34.08045623,30.60314784,29.81622399,31.37669029,30.17799113,29.80893127,31.07107745,34.35775371,34.01104534,27.45384059,30.02785076,29.29079017
Hungary,HUN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59327337,27.82667574,30.36925837,31.05945742,39.19622485,41.40941732,46.94329995,54.49971454,58.38211939,70.54871146,66.16774793,60.18313559,60.28498886,63.88404694,65.29789423,75.22804813,77.67868554,79.14437916,70.77564397,76.35760956,80.35548631,79.76926699,78.93528785,81.27112978,79.7939941,77.99918943,79.30895155,79.50519641,79.22160267,76.77778165,79.75587641,95.51565724
IBRD only,IBD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.63210866,10.15735794,9.529248864,9.816808054,9.580502116,9.255852251,9.688317102,9.686385313,9.771525269,9.430775859,9.948810125,10.06168362,10.07590164,11.2211597,14.64360035,16.162248,15.74142671,16.44744398,15.52966678,15.55613182,17.31487058,18.52468993,17.84993521,16.20051701,15.76410424,16.03831633,15.14129216,15.43454233,17.21542501,18.41067951,17.84585796,17.99740392,23.76025166,21.07960698,21.28442218,22.27784584,21.89709506,22.38604626,21.76490911,22.32876024,24.23025549,24.11693693,25.27998303,26.75760948,28.90177068,28.71382322,28.74281822,28.55791082,29.25000464,25.03547022,26.17535796,27.07695181,26.92999462,26.53125301,26.00262383,23.83660533,22.98059746,23.72104128,24.89935284,23.8459934,22.13891936,24.37704,25.67140291
IDA & IBRD total,IBT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.44386643,11.13357613,10.53644491,10.82810515,10.63243845,10.39834157,10.68869949,10.70324741,10.74605504,10.37224604,10.7699207,10.99136317,10.88429136,11.97424935,15.25191959,16.62379777,16.21685884,16.94393828,16.28149219,16.40851674,18.06529591,18.08981825,17.4992798,16.40713481,16.15785651,16.45998462,15.69139209,16.11625086,17.58513626,18.74864515,18.15272995,18.36808962,23.97835574,21.56784653,21.79201449,22.50738332,22.03686326,22.41046259,21.67840153,22.75900981,24.36688521,24.33522595,25.33722029,26.69541503,28.82937914,28.78361766,28.74721703,28.67656313,29.38138005,25.25246557,26.30487583,27.18146635,27.02876161,26.58627103,25.98532325,23.89787783,23.03366309,23.82172417,25.05077775,23.99060095,22.23429133,24.51141334,25.9136073
IDA total,IDA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,23.05908384,22.72337593,23.77602702,25.39556458,26.57018307,27.46348772,18.66480907,18.35892033,20.61245913,22.00807515,22.64425947,23.06545051,24.82830141,23.33757865,24.30329116,23.25284923,24.21755125,28.13807345,29.35684687,29.856798,26.92052624,25.46139926,24.34133018,22.6098555,29.76313955,27.37423574,28.42796942,27.53046004,27.35672632,29.33618515,31.05974699,30.13519694,31.30242585,32.17425788,29.2345593,28.68961313,27.93616512,27.62178668,26.65753784,25.21080834,24.72751627,23.75400309,24.9970533,26.88481304,25.81187959,23.38091036,25.86088806,29.11770736
IDA blend,IDB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.51650716,18.81026888,18.2741153,19.32151313,19.45797471,21.30807317,18.34518545,21.13192672,20.34705549,18.30837702,15.59486911,19.29976193,15.70659887,16.73791508,17.49489016,19.28859412,15.75252388,17.16931781,19.60954235,19.17622742,19.60635025,11.24108735,12.00414179,14.6637621,17.79113963,18.32675478,19.92922735,19.57706443,20.46322566,22.70044724,20.72872057,19.79230736,22.46795118,21.81110115,19.54922856,16.29896676,15.43421348,14.82739275,12.0365709,21.15468406,18.07171664,19.27199072,16.99715409,17.67320925,17.40669058,18.69967955,18.66109929,19.05526421,20.57294706,19.94858637,18.15406789,18.82128989,17.89883923,16.50689921,15.90055655,15.98664149,16.52609484,18.35259194,20.14015824,19.0045528,16.88186654,19.02266399,22.41680238
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.55766274,13.61412465,5.392854468,9.349289454,13.0651153,5.735976381,22.09559987,16.86718566,15.57685887,14.82707873,15.83832335,16.64215686,18.89570552,19.48055794,21.42043332,21.97350208,20.83249821,20.07921855,20.84762156,23.58971317,22.1798762,25.5468562,26.29719315,28.8138284,22.79564137,20.94070151,20.51393571,22.39744778,22.21290203,22.99432903,25.58610246,26.48830381,27.1199706,23.76857247,25.3656732,27.64642505,26.44019168,28.13461553,43.21805779,27.42978378,30.45956744,30.76106843,26.39184088,23.13883897,27.54460022,29.92066824,25.6224105,25.39353149,28.75311546,21.3530017,22.40224294,23.8526601,24.98851951,24.7137963,24.41419099,20.77746098,18.33234795,19.17819264,22.07156246,19.03624974,15.64100712,18.78962814,20.90085603
IDA only,IDX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.22632555,25.18077365,24.56746616,26.4369383,31.61995293,33.99998233,36.75503507,36.9884786,36.17457385,34.5451006,33.7447926,33.99074917,32.78649041,33.7225781,33.93380747,33.33317444,37.24524623,39.55358282,38.77419115,40.27951834,40.44754447,35.1604791,35.5883703,35.68104915,36.8452291,36.2424389,34.17233813,32.6785903,29.39021505,29.57436391,32.22892023,30.93750518,27.76040995,30.56064303,33.79980535
Isle of Man,IMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,6.833676657,5.957576405,6.031814896,5.906834458,5.684997747,5.211561589,6.671686852,5.946617673,4.94297347,4.030933823,3.878944276,4.002401341,3.708910336,4.723332826,6.02056925,6.646916056,6.114690211,6.264929324,6.588186608,8.169166374,9.245025716,8.571238135,8.142627901,7.852964463,7.725974551,7.645481198,7.023050239,6.980233152,7.455230361,8.152001813,8.452911276,8.493485781,9.590172117,9.817322332,10.19005946,12.02348067,11.5443186,11.92866955,12.6810009,13.36353343,13.9036866,13.43487512,15.24427901,15.64452227,19.6446891,22.39642292,24.45653908,24.88656893,29.27086318,25.87235027,26.85427325,31.08346869,31.25929106,28.41327065,25.95422274,22.10972471,20.9242508,21.95073212,23.68914073,21.24113863,19.098878,24.1532946,26.4428201
Not classified,INX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,41.33424996,39.87971884,36.69323079,41.21625525,52.56910757,44.82472051,49.82838385,53.78303734,55.0116429,60.78813478,57.94090638,57.59940707,50.93309599,50.78222215,54.99524305,53.72350537,48.02634575,48.30438638,49.62600817,53.53708955,50.32320938,50.85837999,51.13998716,53.23571533,58.52887135,62.58314563,63.96111976,65.14470187,73.44834033,73.41092911,80.56509808,79.61634993,73.26987725,65.69090922,66.11194573,68.64788841,70.98712848,72.56006864,75.70616173,80.03532545,86.68255609,84.52722922,87.2271047,85.31537946,91.94149793,93.14569536,106.23124,98.73340454,94.05814047,124.4910291,114.1205635,93.66543473,97.17957143
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.38846321,15.86309608,13.67864427,12.45990773,16.33036736,16.47576065,17.61258652,19.65890018,20.5127542,21.05005853,21.20146958,21.32280651,21.50599211,20.6578109,24.0337572,35.3798875,28.23007619,29.09277485,22.22002837,16.05949086,28.7466481,27.94338273,20.97324678,24.19628935,16.6206987,14.28879576,10.41323818,8.727449927,14.29881843,18.10775607,23.8018259,30.36985136,27.23333658,20.63075268,13.32294398,13.46800421,15.02616892,15.37162725,16.54483873,15.59339094,19.7901899,21.23224612,23.7587844,26.05163294,26.04692907,24.10967608,23.29832346,21.04369452,21.65227532,20.98809109,19.37099045,16.28610167,21.61404648,21.90381118,22.52074775,20.70175415,19.22613892,22.0091825,27.44870962,27.27046708,24.38555566,21.53460206,24.78162026
Iraq,IRQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.18943596,22.99473068,21.48229281,24.60776749,31.57399512,42.57353496,35.91264543,40.83336178,31.64885279,31.16358622,31.56232761,62.29278481,66.43805988,32.9316219,29.66414449,29.81654432,26.43734644,26.12727273,22.81213656,22.87006502,7.427963488,2.500730243,1.338738094,0.469148,0.064016371,0.015622473,0.017726709,42.34115834,54.34417187,60.67971899,49.63282142,61.50686531,49.19199647,76.84180506,63.96306859,61.39466973,38.61857708,28.19301393,30.72723605,39.28726856,34.08065041,27.75380518,29.10024923,27.74648187,30.04076041,35.07762216,26.47979651,25.86484898,24.99914974,30.93807022,29.99203887,24.4145166,
Iceland,ISL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,42.75533981,43.35162702,36.37233378,37.16137577,40.63131218,41.15429989,33.75933439,33.30014467,33.16258951,36.35163438,35.06870035,35.66678736,36.46551113,37.08763159,37.60652588,39.60804013,34.32797356,34.90749556,32.27352692,30.91377067,31.96444761,32.16074124,30.02922511,29.27096875,30.26440089,31.54919579,35.30622308,35.07149395,38.11497066,36.97308135,39.00910142,37.79384465,33.91681119,35.57706872,38.02192311,42.09222857,47.13059123,41.8308122,42.3876243,40.67493813,41.90016434,46.86316549,49.15942075,45.54177209,45.14649394,44.16648646,40.84898734,41.24670697,42.59014458,39.14949734,34.76860266,39.35009857,46.98581604
Israel,ISR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.73443867,32.86768828,31.4429346,30.12225683,34.07775057,34.69701578,32.72246657,34.67371531,34.2210873,37.78996619,39.62147288,39.45565658,40.24311343,38.32872968,30.05579433,32.28174736,34.89707759,35.42222357,31.40743303,30.29022964,28.04105109,28.08902666,27.31812806,29.02104382,27.22018153,23.44608441,25.79765118,28.77597565
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,14.93530982,14.81603492,15.50928129,17.95921996,22.27887663,18.66819227,21.14744828,20.42988197,19.58943128,21.32519001,22.78655686,23.61668752,22.38831723,19.85677886,21.43105134,21.5245621,17.45942582,17.5785579,17.5331135,18.53611086,18.0623119,16.84242795,17.43452167,17.36013312,18.58394036,21.01206464,19.17401611,20.43871543,21.02978594,21.42004911,24.77785773,24.38579296,23.65045696,22.84665187,23.42050197,24.69991838,26.99469075,27.70041338,27.6301011,23.01960005,26.93213852,28.27305899,27.27547801,26.23433632,26.21328696,26.70219379,26.03971207,27.87044263,28.94999704,28.2765605,25.83342874,29.83657591,38.14658477
Jamaica,JAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.05084354,34.99795065,34.92223502,34.03866182,38.97769914,36.86635945,35.86928772,36.8053885,42.07263065,43.45723784,37.41671258,40.93886463,41.06733375,41.13029827,45.90589107,45.61221526,37.89126383,28.38235888,37.3307637,50.63205365,51.04020238,55.80659142,48.64242816,43.0275104,61.61030104,65.69387404,45.88652171,46.26743691,47.78635026,52.39798463,51.87699654,51.39145014,63.21978269,38.75790218,55.84718658,56.37600152,52.47433123,48.39558976,46.04199619,45.19513981,50.72296035,49.26357753,49.08480411,51.53716185,51.77407931,55.21465822,60.61407356,61.51573114,71.63409675,52.40552812,49.58513369,53.45320633,51.85636689,52.6836888,53.48637366,46.19585618,44.64174676,48.86610995,51.41405776,52.07452689,,,
Jordan,JOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,79.77785614,82.90845886,79.83151012,86.73791349,85.30345952,98.54342123,94.2791346,81.33885593,79.54652563,76.25596265,53.53715688,57.71198671,64.67909431,74.39703154,89.61283546,79.87153482,81.41203468,80.15010555,70.4739311,72.86147581,78.18022437,71.48951395,64.25729794,61.15958846,68.50150866,67.15118563,66.61760377,68.33455531,82.43211509,94.20431119,87.87305394,91.75933329,84.8624294,67.07652648,67.22553505,72.14910187,72.62960228,70.15592442,67.80489783,58.8134752,54.32550783,55.36187737,52.83614986,49.15023578,,,
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,9.010361227,8.504507302,7.828156379,9.470290038,13.57124812,12.06741402,12.06752195,10.83952692,8.874594285,11.79835452,13.80114255,13.22323289,13.09306927,11.50792744,11.70374106,10.49188987,7.098319759,7.035788819,7.479299962,8.606761725,9.285617818,8.143276541,7.499783799,6.809425135,6.970479106,7.573634501,8.938123142,9.399821984,8.629380124,8.320091715,9.098877381,9.482804509,9.591676459,9.860323691,10.8780888,12.41405886,14.35900205,15.52745068,16.89393316,11.97060079,13.57996924,15.42049847,16.0561363,18.19461192,20.01277922,17.99064852,15.25227761,16.83177447,18.2949862,17.75289168,15.81854648,18.73894775,25.40159167
Kazakhstan,KAZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.33167081,46.73912674,47.1170013,43.54854613,36.00476836,37.44269403,34.85997945,40.11705585,49.09726583,46.9540499,47.04104489,43.04631033,43.90878928,44.56814477,40.47822896,42.84881221,37.14841971,33.92764502,29.8940864,26.65319426,29.61406945,26.79057161,25.63027656,24.5330208,28.46770794,24.427635,25.90273809,28.41962945,26.49753557,25.02374645,26.33234901
Kenya,KEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.67010454,31.12995175,30.12515389,28.96276466,29.21223094,30.69585598,30.87280225,29.37301227,29.29735993,28.08870116,30.66391925,35.18910791,28.72707946,28.669014,40.89752051,34.51158185,31.75563773,31.5930964,38.68802232,31.61102051,35.89983172,33.82030444,31.55827115,28.21277299,32.05400493,30.14650159,29.89303032,26.39754666,27.60376853,30.1233478,31.32830772,28.5560669,26.67049591,33.95485119,34.22584439,39.15404042,32.11150875,31.37072951,28.72798111,27.35953979,31.72147324,33.01525966,30.27469965,30.04545059,32.86674477,35.96983595,32.25154548,31.97579751,34.90454109,27.17024632,30.2699277,36.8527289,31.7587443,29.67246196,29.6976849,25.19865079,21.61527477,23.25839793,21.87277784,20.33147006,17.59594944,19.91510071,21.51430769
Kyrgyz Republic,KGZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53271028,36.64864865,47.6055578,41.17504249,40.06839058,42.35712383,56.5576748,46.19024497,58.02600245,56.99655342,47.58306978,37.02233922,43.3393749,45.25165909,51.25982107,56.77844819,79.02936816,84.14540898,92.55712613,78.68080621,81.67852782,81.64136325,95.27173687,91.77663169,87.67752949,75.77197023,69.99816514,66.36460445,67.2738299,,,,
Cambodia,KHM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.97309253,18.66666692,22.94372135,20.7843123,15.69343204,12.5,12.8125,10.08902086,10.72386096,10.55155883,7.7694235,,,,,,,,,,,,,,,,,,,,,,,32.66718415,38.67607256,46.58254651,43.79756006,45.31770888,44.38132721,53.6327019,61.76329886,61.59980449,64.27080295,66.56034186,70.90552236,72.74722281,76.02120838,72.94217882,67.77700868,55.91771187,59.52093544,59.50108762,62.70767297,67.65855087,67.00875814,66.14564324,65.66850405,64.10581574,63.30288532,62.46522725,61.64037198,62.35698943,54.85188012
Kiribati,KIR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,39.40045535,39.30081886,23.80104138,27.81329467,35.70154578,38.19935323,46.2,59.59137642,45.94594595,71.05263158,67.5,59.52380952,52.08333333,45.65217391,42.55319149,103.9215686,82.45614035,89.28571429,109.0909091,95.08196721,123.0769231,102.8985507,82.66666667,103.9473684,91.76470588,91.20879121,79.80769231,94.39252336,93.10344828,98.36065574,110.6221329,93.43879938,90.51808674,111.0056293,85.38717963,83.88203537,83.2584998,87.16711585,78.55515221,86.7800326,91.1846801,94.16309152,103.3851543,107.2022249,109.5233693,103.6585366,86.69201521,101.1904762,83.33333333,88.77887789,96.27329193
